#metadata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
description,Version-2026-02-13-12-8-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
format_version,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
total_releases,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
total_tracks,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#release_info,,,,,,,,,,,,,,,,,,,,,,,,,#track_info,,,,,,,,,,,
#action,#upc,#catalog_number,#grid,#title,#remix_or_version,#user_email,#label,#participants,#primary_genre,#secondary_genre,#language,#explicit_lyrics,#price_category,#digital_release,#original_release,#license_type,#license_info,#c_year,#c_line,#p_year,#p_line,#territories,#cover_url,#track_count,#isrc,#iswc,#track_title,#remix_or_version,#participants,#primary_genre,#secondary_genre,#language,#explicit_lyrics,#p_year,#p_line,#audio_url
,4686223588455,ORPIN01962,,Bhaga Bhaga Mande Suryunni Bottu Petti Yellama,,sony@orpinmail.in,@something in me,primary:Sanjay Kumar Sunny;composer:Sanjay Kumar Sunny;lyricist:Sanjay Kumar Sunny;arranger:Sanjay Kumar Sunny;producer:Sanjay Kumar Sunny,Spiritual,,te,not_explicit,,2023-08-21,2023-08-21,,,2022,Orpin Group,2022,@something in me under exclusive license to Orpin Music India / an Orpin Group Company,,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/84.jpg,1,INO452300669,,Bhaga Bhaga Mande Suryunni Bottu Petti Yellama,,primary:Sanjay Kumar Sunny;composer:Sanjay Kumar Sunny;lyricist:Sanjay Kumar Sunny;arranger:Sanjay Kumar Sunny;producer:Sanjay Kumar Sunny,Spiritual,,te,not_explicit,2022,@something in me under exclusive license to Orpin Music India / an Orpin Group Company,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/Bhaga-Bhaga-Mande-Suryunni-Bottu-Petti-Yellama.wav
,4686223589452,ORPIN01963,,B Lingan Anna Birthday,,sony@orpinmail.in,@something in me,primary:Sanjay Kumar Sunny;composer:Sanjay Kumar Sunny;lyricist:Sanjay Kumar Sunny;arranger:Sanjay Kumar Sunny;producer:Sanjay Kumar Sunny,Pop,,te,not_explicit,,2018-06-18,2018-06-18,,,2022,Orpin Group,2022,@something in me under exclusive license to Orpin Music India / an Orpin Group Company,,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/103.jpg,1,INO452300670,,B Lingan Anna Birthday,,primary:Sanjay Kumar Sunny;composer:Sanjay Kumar Sunny;lyricist:Sanjay Kumar Sunny;arranger:Sanjay Kumar Sunny;producer:Sanjay Kumar Sunny,Pop,,te,not_explicit,2022,@something in me under exclusive license to Orpin Music India / an Orpin Group Company,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/B-Lingan-Anna-Birthday.wav
,4686223590458,ORPIN01964,,Balanagar Sai Goud Anna,,sony@orpinmail.in,@something in me,primary:Sanjay Kumar Sunny;composer:Sanjay Kumar Sunny;lyricist:Sanjay Kumar Sunny;arranger:Sanjay Kumar Sunny;producer:Sanjay Kumar Sunny,Pop,,te,not_explicit,,2019-12-13,2019-12-13,,,2022,Orpin Group,2022,@something in me under exclusive license to Orpin Music India / an Orpin Group Company,,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/102.jpg,1,INO452300671,,Balanagar Sai Goud Anna,,primary:Sanjay Kumar Sunny;composer:Sanjay Kumar Sunny;lyricist:Sanjay Kumar Sunny;arranger:Sanjay Kumar Sunny;producer:Sanjay Kumar Sunny,Pop,,te,not_explicit,2022,@something in me under exclusive license to Orpin Music India / an Orpin Group Company,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/Balanagar-Sai-Goud-Anna.wav
,4686223591455,ORPIN01965,,Daga Daga Daggad Sai Anna,,sony@orpinmail.in,@something in me,primary:Sanjay Kumar Sunny;composer:Sanjay Kumar Sunny;lyricist:Sanjay Kumar Sunny;arranger:Sanjay Kumar Sunny;producer:Sanjay Kumar Sunny,Inspirational,,te,not_explicit,,2019-07-27,2019-07-27,,,2022,Orpin Group,2022,@something in me under exclusive license to Orpin Music India / an Orpin Group Company,,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/101.jpg,1,INO452300672,,Daga Daga Daggad Sai Anna,,primary:Sanjay Kumar Sunny;composer:Sanjay Kumar Sunny;lyricist:Sanjay Kumar Sunny;arranger:Sanjay Kumar Sunny;producer:Sanjay Kumar Sunny,Inspirational,,te,not_explicit,2022,@something in me under exclusive license to Orpin Music India / an Orpin Group Company,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/Daga-Daga-Daggad-Sai-Anna.wav
,4686223592452,ORPIN01966,,Youth Icon Chudu Daggad Sai anna,,sony@orpinmail.in,@something in me,primary:Sanjay Kumar Sunny;composer:Sanjay Kumar Sunny;lyricist:Sanjay Kumar Sunny;arranger:Sanjay Kumar Sunny;producer:Sanjay Kumar Sunny,Inspirational,,te,not_explicit,,2019-12-30,2019-12-30,,,2022,Orpin Group,2022,@something in me under exclusive license to Orpin Music India / an Orpin Group Company,,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/100.jpg,1,INO452300673,,Youth Icon Chudu Daggad Sai anna,,primary:Sanjay Kumar Sunny;composer:Sanjay Kumar Sunny;lyricist:Sanjay Kumar Sunny;arranger:Sanjay Kumar Sunny;producer:Sanjay Kumar Sunny,Inspirational,,te,not_explicit,2022,@something in me under exclusive license to Orpin Music India / an Orpin Group Company,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/Youth-Icon-Chudu-Daggad-Sai-anna.wav
,4686223593459,ORPIN01967,,Twinkle Twinkle Little Star Sai Anna Super Star,,sony@orpinmail.in,@something in me,primary:Sanjay Kumar Sunny;composer:Sanjay Kumar Sunny;lyricist:Sanjay Kumar Sunny;arranger:Sanjay Kumar Sunny;producer:Sanjay Kumar Sunny,Inspirational,,te,not_explicit,,2019-07-30,2019-07-30,,,2022,Orpin Group,2022,@something in me under exclusive license to Orpin Music India / an Orpin Group Company,,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/99.jpg,1,INO452300674,,Twinkle Twinkle Little Star Sai Anna Super Star,,primary:Sanjay Kumar Sunny;composer:Sanjay Kumar Sunny;lyricist:Sanjay Kumar Sunny;arranger:Sanjay Kumar Sunny;producer:Sanjay Kumar Sunny,Inspirational,,te,not_explicit,2022,@something in me under exclusive license to Orpin Music India / an Orpin Group Company,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/Twinkle-Twinkle-Little-Star-Sai-Anna-Super-Star.wav
,4686223594456,ORPIN01968,,Daggad Sai Anna Birthday Dj,,sony@orpinmail.in,@something in me,primary:Sanjay Kumar Sunny;composer:Sanjay Kumar Sunny;lyricist:Sanjay Kumar Sunny;arranger:Sanjay Kumar Sunny;producer:Sanjay Kumar Sunny,Pop,,te,not_explicit,,2019-12-19,2019-12-19,,,2022,Orpin Group,2022,@something in me under exclusive license to Orpin Music India / an Orpin Group Company,,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/98.jpg,1,INO452300675,,Daggad Sai Anna Birthday Dj,,primary:Sanjay Kumar Sunny;composer:Sanjay Kumar Sunny;lyricist:Sanjay Kumar Sunny;arranger:Sanjay Kumar Sunny;producer:Sanjay Kumar Sunny,Pop,,te,not_explicit,2022,@something in me under exclusive license to Orpin Music India / an Orpin Group Company,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/Daggad-Sai-Anna-Birthday-Dj.wav
,4686223595453,ORPIN01969,,Dag Dag Daggads Youth,,sony@orpinmail.in,@something in me,primary:Sanjay Kumar Sunny;composer:Sanjay Kumar Sunny;lyricist:Sanjay Kumar Sunny;arranger:Sanjay Kumar Sunny;producer:Sanjay Kumar Sunny,Inspirational,,te,not_explicit,,2020-06-28,2020-06-28,,,2022,Orpin Group,2022,@something in me under exclusive license to Orpin Music India / an Orpin Group Company,,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/97.jpg,1,INO452300676,,Dag Dag Daggads Youth,,primary:Sanjay Kumar Sunny;composer:Sanjay Kumar Sunny;lyricist:Sanjay Kumar Sunny;arranger:Sanjay Kumar Sunny;producer:Sanjay Kumar Sunny,Inspirational,,te,not_explicit,2022,@something in me under exclusive license to Orpin Music India / an Orpin Group Company,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/Dag-Dag-Daggads-Youth.wav
,4686223596450,ORPIN01970,,Kukatpally Fighter Mallesh Yadav Anna,,sony@orpinmail.in,@something in me,primary:Sanjay Kumar Sunny;composer:Sanjay Kumar Sunny;lyricist:Sanjay Kumar Sunny;arranger:Sanjay Kumar Sunny;producer:Sanjay Kumar Sunny,Pop,,te,not_explicit,,2020-09-09,2020-09-09,,,2022,Orpin Group,2022,@something in me under exclusive license to Orpin Music India / an Orpin Group Company,,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/96.jpg,1,INO452300677,,Kukatpally Fighter Mallesh Yadav Anna,,primary:Sanjay Kumar Sunny;composer:Sanjay Kumar Sunny;lyricist:Sanjay Kumar Sunny;arranger:Sanjay Kumar Sunny;producer:Sanjay Kumar Sunny,Pop,,te,not_explicit,2022,@something in me under exclusive license to Orpin Music India / an Orpin Group Company,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/Kukatpally-Fighter-Mallesh-Yadav-Anna.wav
,4686223597457,ORPIN01971,,Katasani Narasimha Reddy Anna,,sony@orpinmail.in,@something in me,primary:Sanjay Kumar Sunny;composer:Sanjay Kumar Sunny;lyricist:Sanjay Kumar Sunny;arranger:Sanjay Kumar Sunny;producer:Sanjay Kumar Sunny,Inspirational,,te,not_explicit,,2021-01-27,2021-01-27,,,2022,Orpin Group,2022,@something in me under exclusive license to Orpin Music India / an Orpin Group Company,,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/95.jpg,1,INO452300678,,Katasani Narasimha Reddy Anna,,primary:Sanjay Kumar Sunny;composer:Sanjay Kumar Sunny;lyricist:Sanjay Kumar Sunny;arranger:Sanjay Kumar Sunny;producer:Sanjay Kumar Sunny,Inspirational,,te,not_explicit,2022,@something in me under exclusive license to Orpin Music India / an Orpin Group Company,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/Katasani-Narasimha-Reddy-Anna.wav
,4686223598454,ORPIN01972,,Kandlakoya Chinna Bhai Anna,,sony@orpinmail.in,@something in me,primary:Sanjay Kumar Sunny;composer:Sanjay Kumar Sunny;lyricist:Sanjay Kumar Sunny;arranger:Sanjay Kumar Sunny;producer:Sanjay Kumar Sunny,Pop,,te,not_explicit,,2019-09-18,2019-09-18,,,2022,Orpin Group,2022,@something in me under exclusive license to Orpin Music India / an Orpin Group Company,,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/94.jpg,1,INO452300679,,Kandlakoya Chinna Bhai Anna,,primary:Sanjay Kumar Sunny;composer:Sanjay Kumar Sunny;lyricist:Sanjay Kumar Sunny;arranger:Sanjay Kumar Sunny;producer:Sanjay Kumar Sunny,Pop,,te,not_explicit,2022,@something in me under exclusive license to Orpin Music India / an Orpin Group Company,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/Kandlakoya-Chinna-Bhai-Anna.wav
,4686223599451,ORPIN01973,,Shivanagar Johnson Raju Bhai,,sony@orpinmail.in,@something in me,primary:Sanjay Kumar Sunny;composer:Sanjay Kumar Sunny;lyricist:Sanjay Kumar Sunny;arranger:Sanjay Kumar Sunny;producer:Sanjay Kumar Sunny,Pop,,te,not_explicit,,2020-11-24,2020-11-24,,,2022,Orpin Group,2022,@something in me under exclusive license to Orpin Music India / an Orpin Group Company,,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/113.jpg,1,INO452300680,,Shivanagar Johnson Raju Bhai,,primary:Sanjay Kumar Sunny;composer:Sanjay Kumar Sunny;lyricist:Sanjay Kumar Sunny;arranger:Sanjay Kumar Sunny;producer:Sanjay Kumar Sunny,Pop,,te,not_explicit,2022,@something in me under exclusive license to Orpin Music India / an Orpin Group Company,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/Shivanagar-Johnson-Raju-Bhai.wav
,4686223600454,ORPIN01974,,Model Vignesh Bhai,,sony@orpinmail.in,@something in me,primary:Sanjay Kumar Sunny;composer:Sanjay Kumar Sunny;lyricist:Sanjay Kumar Sunny;arranger:Sanjay Kumar Sunny;producer:Sanjay Kumar Sunny,Pop,,te,not_explicit,,2019-06-19,2019-06-19,,,2022,Orpin Group,2022,@something in me under exclusive license to Orpin Music India / an Orpin Group Company,,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/112.jpg,1,INO452300681,,Model Vignesh Bhai,,primary:Sanjay Kumar Sunny;composer:Sanjay Kumar Sunny;lyricist:Sanjay Kumar Sunny;arranger:Sanjay Kumar Sunny;producer:Sanjay Kumar Sunny,Pop,,te,not_explicit,2022,@something in me under exclusive license to Orpin Music India / an Orpin Group Company,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/Model-Vignesh-Bhai.wav
,4686223643451,ORPIN02017,,Kottara Mama,,sony@orpinmail.in,@something in me,primary:Santhosh Power;primary: Suhasini;composer:Jayanth;lyricist:Nandu Rathod;arranger:Srinu Nayak;producer:Srinu Nayak,Folk,,te,not_explicit,,2023-08-26,2023-08-26,,,2022,Orpin Group,2022,@something in me under exclusive license to Orpin Music India / an Orpin Group Company,,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/144.jpg,1,INO452300724,,Kottara Mama,,primary:Santhosh Power;primary: Suhasini;composer:Jayanth;lyricist:Nandu Rathod;arranger:Srinu Nayak;producer:Srinu Nayak,Folk,,te,not_explicit,2022,@something in me under exclusive license to Orpin Music India / an Orpin Group Company,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/Kottara-Mama.wav
,4686223644458,ORPIN02019,,Pal Ji Ke Ailu Barate Pal Ji,,sony@orpinmail.in,V Magic Digital,primary:Amit Kumar;composer:Amit Kumar;lyricist:Amit Kumar;arranger:Amit Kumar;producer:Amit Kumar,Jazz,,hi,not_explicit,,2023-05-03,2023-05-03,,,2022,Orpin Group,2022,V Magic Digital under exclusive license to Orpin Music India / an Orpin Group Company,,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/157.jpg,1,INO452300725,,Pal Ji Ke Ailu Barate Pal Ji,,primary:Amit Kumar;composer:Amit Kumar;lyricist:Amit Kumar;arranger:Amit Kumar;producer:Amit Kumar,Jazz,,hi,not_explicit,2022,V Magic Digital under exclusive license to Orpin Music India / an Orpin Group Company,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/Pal-Ji-Ke-Ailu-Barate-Pal-Ji.wav
,4686223645455,ORPIN02020,,Arjun Panda Gadi Ke Jhanda,,sony@orpinmail.in,V Magic Digital,primary:Amit Kumar;composer:Amit Kumar;lyricist:Amit Kumar;arranger:Amit Kumar;producer:Amit Kumar,R&B,,hi,not_explicit,,2023-03-22,2023-03-22,,,2022,Orpin Group,2022,V Magic Digital under exclusive license to Orpin Music India / an Orpin Group Company,,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/156.jpg,1,INO452300726,,Arjun Panda Gadi Ke Jhanda,,primary:Amit Kumar;composer:Amit Kumar;lyricist:Amit Kumar;arranger:Amit Kumar;producer:Amit Kumar,R&B,,hi,not_explicit,2022,V Magic Digital under exclusive license to Orpin Music India / an Orpin Group Company,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/Arjun-Panda-Gadi-Ke-Jhanda.wav
,4686223646452,ORPIN02021,,Pura Shaririya Lal Kaile Ba,,sony@orpinmail.in,V Magic Digital,primary:Shivam Pal;composer:Vikas Yadav;lyricist:Vikas Yadav;arranger:Amit Kumar;producer:Amit Kumar,Jazz,,hi,not_explicit,,2023-03-06,2023-03-06,,,2022,Orpin Group,2022,V Magic Digital under exclusive license to Orpin Music India / an Orpin Group Company,,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/155.jpg,1,INO452300727,,Pura Shaririya Lal Kaile Ba,,primary:Shivam Pal;composer:Vikas Yadav;lyricist:Vikas Yadav;arranger:Amit Kumar;producer:Amit Kumar,Jazz,,hi,not_explicit,2022,V Magic Digital under exclusive license to Orpin Music India / an Orpin Group Company,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/Pura-Shaririya-Lal-Kaile-Ba.wav
,4686223647459,ORPIN02022,,Pyar Ke Naam Badanaam Na Kra,,sony@orpinmail.in,V Magic Digital,primary:Arjun Pushkar;composer:Amit Kumar;lyricist:Amit Kumar;arranger:Amit Kumar;producer:Amit Kumar,R&B,,hi,not_explicit,,2023-02-15,2023-02-15,,,2022,Orpin Group,2022,V Magic Digital under exclusive license to Orpin Music India / an Orpin Group Company,,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/154.jpg,1,INO452300728,,Pyar Ke Naam Badanaam Na Kra,,primary:Arjun Pushkar;composer:Amit Kumar;lyricist:Amit Kumar;arranger:Amit Kumar;producer:Amit Kumar,R&B,,hi,not_explicit,2022,V Magic Digital under exclusive license to Orpin Music India / an Orpin Group Company,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/Pyar-Ke-Naam-Badanaam-Na-Kra.wav
,4686223648456,ORPIN02023,,Halfa Macha ke Gail Holi Geeth,,sony@orpinmail.in,V Magic Digital,primary:Amit Kumar;composer:Amit Kumar;lyricist:Amit Kumar;arranger:Amit Kumar;producer:Amit Kumar,Spiritual,,hi,not_explicit,,2023-02-14,2023-02-14,,,2022,Orpin Group,2022,V Magic Digital under exclusive license to Orpin Music India / an Orpin Group Company,,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/153.jpg,1,INO452300729,,Halfa Macha ke Gail Holi Geeth,,primary:Amit Kumar;composer:Amit Kumar;lyricist:Amit Kumar;arranger:Amit Kumar;producer:Amit Kumar,Spiritual,,hi,not_explicit,2022,V Magic Digital under exclusive license to Orpin Music India / an Orpin Group Company,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/Halfa-Macha-ke-Gail-Holi-Geeth.wav
,4686223649453,ORPIN02024,,Dhodhi Me Chumma Le La E Sakhi,,sony@orpinmail.in,V Magic Digital,primary:Amit Kumar;composer:Amit Kumar;lyricist:Amit Kumar;arranger:Amit Kumar;producer:Amit Kumar,Jazz,,hi,not_explicit,,2023-02-13,2023-02-13,,,2022,Orpin Group,2022,V Magic Digital under exclusive license to Orpin Music India / an Orpin Group Company,,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/152.jpg,1,INO452300730,,Dhodhi Me Chumma Le La E Sakhi,,primary:Amit Kumar;composer:Amit Kumar;lyricist:Amit Kumar;arranger:Amit Kumar;producer:Amit Kumar,Jazz,,hi,not_explicit,2022,V Magic Digital under exclusive license to Orpin Music India / an Orpin Group Company,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/Dhodhi-Me-Chumma-Le-La-E-Sakhi.wav
,4686223650459,ORPIN02025,,Bolal Jai Happy New Year,,sony@orpinmail.in,V Magic Digital,primary:Amit Kumar;composer:Amit Kumar;lyricist:Amit Kumar;arranger:Amit Kumar;producer:Amit Kumar,Pop,,hi,not_explicit,,2022-12-28,2022-12-28,,,2022,Orpin Group,2022,V Magic Digital under exclusive license to Orpin Music India / an Orpin Group Company,,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/151.jpg,1,INO452300731,,Bolal Jai Happy New Year,,primary:Amit Kumar;composer:Amit Kumar;lyricist:Amit Kumar;arranger:Amit Kumar;producer:Amit Kumar,Pop,,hi,not_explicit,2022,V Magic Digital under exclusive license to Orpin Music India / an Orpin Group Company,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/Bolal-Jai-Happy-New-Year.wav
,4686223651456,ORPIN02026,,23 Mein Tu Badu Chwaees Ho,,sony@orpinmail.in,V Magic Digital,primary:Amit Kumar;composer:Amit Kumar;lyricist:Amit Kumar;arranger:Amit Kumar;producer:Amit Kumar,Jazz,,hi,not_explicit,,2022-12-31,2022-12-31,,,2022,Orpin Group,2022,V Magic Digital under exclusive license to Orpin Music India / an Orpin Group Company,,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/150.jpg,1,INO452300732,,23 Mein Tu Badu Chwaees Ho,,primary:Amit Kumar;composer:Amit Kumar;lyricist:Amit Kumar;arranger:Amit Kumar;producer:Amit Kumar,Jazz,,hi,not_explicit,2022,V Magic Digital under exclusive license to Orpin Music India / an Orpin Group Company,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/Mudda-Banthi-Bommave-O-Lacha-Gummadi-Dj.wav
,4686223652453,ORPIN02027,,Happy Birthday Ayush Babu,,sony@orpinmail.in,V Magic Digital,primary:Vikash Yadav;composer:Amit Kumar;lyricist:Amit Kumar;arranger:Amit Kumar;producer:Amit Kumar,Pop,,hi,not_explicit,,2022-12-28,2022-12-28,,,2022,Orpin Group,2022,V Magic Digital under exclusive license to Orpin Music India / an Orpin Group Company,,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/Something-in-me-81.jpg,1,INO452300733,,Happy Birthday Ayush Babu,,primary:Vikash Yadav;composer:Amit Kumar;lyricist:Amit Kumar;arranger:Amit Kumar;producer:Amit Kumar,Pop,,hi,not_explicit,2022,V Magic Digital under exclusive license to Orpin Music India / an Orpin Group Company,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/Happy-Birthday-Ayush-Babu.wav
,4686223653450,ORPIN02028,,Khol Di Kawano Khata,,sony@orpinmail.in,V Magic Digital,primary:Amit Kumar;composer:Amit Kumar;lyricist:Amit Kumar;arranger:Amit Kumar;producer:Amit Kumar,R&B,,hi,not_explicit,,2022-12-21,2022-12-21,,,2022,Orpin Group,2022,V Magic Digital under exclusive license to Orpin Music India / an Orpin Group Company,,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/167.jpg,1,INO452300734,,Khol Di Kawano Khata,,primary:Amit Kumar;composer:Amit Kumar;lyricist:Amit Kumar;arranger:Amit Kumar;producer:Amit Kumar,R&B,,hi,not_explicit,2022,V Magic Digital under exclusive license to Orpin Music India / an Orpin Group Company,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/Khol-Di-Kawano-Khata.wav
,4686223654457,ORPIN02029,,Mile Na Hamra Sukh Ho,,sony@orpinmail.in,V Magic Digital,primary:Amit Kumar;composer:Amit Kumar;lyricist:Amit Kumar;arranger:Amit Kumar;producer:Amit Kumar,R&B,,hi,not_explicit,,2022-11-20,2022-11-20,,,2022,Orpin Group,2022,V Magic Digital under exclusive license to Orpin Music India / an Orpin Group Company,,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/166.jpg,1,INO452300735,,Mile Na Hamra Sukh Ho,,primary:Amit Kumar;composer:Amit Kumar;lyricist:Amit Kumar;arranger:Amit Kumar;producer:Amit Kumar,R&B,,hi,not_explicit,2022,V Magic Digital under exclusive license to Orpin Music India / an Orpin Group Company,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/Mile-Na-Hamra-Sukh-Ho.wav
,4686223655454,ORPIN02030,,Kahe Chali Gail A Neta Ji,,sony@orpinmail.in,V Magic Digital,primary:Amit Kumar;composer:Amit Kumar;lyricist:Amit Kumar;arranger:Amit Kumar;producer:Amit Kumar,Spiritual,,hi,not_explicit,,2022-10-15,2022-10-15,,,2022,Orpin Group,2022,V Magic Digital under exclusive license to Orpin Music India / an Orpin Group Company,,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/165.jpg,1,INO452300736,,Kahe Chali Gail A Neta Ji,,primary:Amit Kumar;composer:Amit Kumar;lyricist:Amit Kumar;arranger:Amit Kumar;producer:Amit Kumar,Spiritual,,hi,not_explicit,2022,V Magic Digital under exclusive license to Orpin Music India / an Orpin Group Company,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/Kahe-Chali-Gail-A-Neta-Ji.wav
,4686223656451,ORPIN02031,,Ke Lale Lale Chunari Bhawata,,sony@orpinmail.in,V Magic Digital,primary:Amit Kumar;composer:Amit Kumar;lyricist:Amit Kumar;arranger:Amit Kumar;producer:Amit Kumar,Spiritual,,hi,not_explicit,,2022-10-08,2022-10-08,,,2022,Orpin Group,2022,V Magic Digital under exclusive license to Orpin Music India / an Orpin Group Company,,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/164.jpg,1,INO452300737,,Ke Lale Lale Chunari Bhawata,,primary:Amit Kumar;composer:Amit Kumar;lyricist:Amit Kumar;arranger:Amit Kumar;producer:Amit Kumar,Spiritual,,hi,not_explicit,2022,V Magic Digital under exclusive license to Orpin Music India / an Orpin Group Company,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/Lale-Lale-Chunari-Bhawata.wav
,4686223657458,ORPIN02032,,Kaise Karun Vidaai,,sony@orpinmail.in,V Magic Digital,primary:Amit Kumar;composer:Amit Kumar;lyricist:Amit Kumar;arranger:Amit Kumar;producer:Amit Kumar,Spiritual,,hi,not_explicit,,2022-10-04,2022-10-04,,,2022,Orpin Group,2022,V Magic Digital under exclusive license to Orpin Music India / an Orpin Group Company,,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/163.jpg,1,INO452300738,,Kaise Karun Vidaai,,primary:Amit Kumar;composer:Amit Kumar;lyricist:Amit Kumar;arranger:Amit Kumar;producer:Amit Kumar,Spiritual,,hi,not_explicit,2022,V Magic Digital under exclusive license to Orpin Music India / an Orpin Group Company,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/Kaise-Karun-Vidaai.wav
,4686223658455,ORPIN02033,,Maai Hamara Ago Chahi Sidhi Sadhi Mehraru,,sony@orpinmail.in,V Magic Digital,primary:Amit Kumar;composer:Amit Kumar;lyricist:Amit Kumar;arranger:Amit Kumar;producer:Amit Kumar,Spiritual,,hi,not_explicit,,2022-10-02,2022-10-02,,,2022,Orpin Group,2022,V Magic Digital under exclusive license to Orpin Music India / an Orpin Group Company,,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/162.jpg,1,INO452300739,,Maai Hamara Ago Chahi Sidhi Sadhi Mehraru,,primary:Amit Kumar;composer:Amit Kumar;lyricist:Amit Kumar;arranger:Amit Kumar;producer:Amit Kumar,Spiritual,,hi,not_explicit,2022,V Magic Digital under exclusive license to Orpin Music India / an Orpin Group Company,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/Maai-Hamara-Ago-Chahi-Sidhi-Sadhi-Mehraru.wav
,4686223659452,ORPIN02034,,Suratiya Manava Mohata Sobhata,,sony@orpinmail.in,V Magic Digital,primary:Amit Kumar;composer:Amit Kumar;lyricist:Amit Kumar;arranger:Amit Kumar;producer:Amit Kumar,Spiritual,,hi,not_explicit,,2022-10-01,2022-10-01,,,2022,Orpin Group,2022,V Magic Digital under exclusive license to Orpin Music India / an Orpin Group Company,,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/161.jpg,1,INO452300740,,Suratiya Manava Mohata Sobhata,,primary:Amit Kumar;composer:Amit Kumar;lyricist:Amit Kumar;arranger:Amit Kumar;producer:Amit Kumar,Spiritual,,hi,not_explicit,2022,V Magic Digital under exclusive license to Orpin Music India / an Orpin Group Company,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/Suratiya-Manava-Mohata-Gajabe-Najaara-Sobhata.wav
